temp_real_C,temp_feels_like_C,humidity,wind_speed_kph,season,weather
10.0,7.0,0.88,21.0,3.0,2.0
10.0,7.0,0.88,24.0,3.0,2.0
10.0,7.5,0.88,21.5,3.0,2.0
10.0,7.0,0.82,27.0,3.0,2.0
10.0,7.0,0.79,24.0,3.0,2.0
9.5,6.5,0.79,21.0,3.0,1.0
10.0,7.0,0.76,20.0,3.0,1.0
9.5,6.5,0.79,21.0,3.0,1.0
11.0,11.0,0.745,25.0,3.0,1.0
11.5,11.5,0.65,30.0,3.0,1.0
12.0,12.0,0.58,29.0,3.0,1.0
12.0,12.0,0.67,28.0,3.0,2.0
10.5,9.0,0.88,27.5,3.0,2.0
11.0,11.0,0.88,30.0,3.0,2.0
11.0,11.0,0.94,31.0,3.0,2.0
11.5,11.5,0.91,32.0,3.0,2.0
12.0,12.0,0.88,31.0,3.0,2.0
12.0,12.0,0.88,33.0,3.0,2.0
12.0,12.0,0.88,35.0,3.0,2.0
12.5,12.5,0.795,39.0,3.0,2.0
13.0,13.0,0.77,36.0,3.0,2.0
13.0,13.0,0.77,31.0,3.0,2.0
13.0,13.0,0.77,26.0,3.0,2.0
13.0,13.0,0.77,29.5,3.0,2.0
13.0,13.0,0.77,31.5,3.0,2.0
12.5,12.5,0.795,30.5,3.0,2.0
11.5,11.5,0.88,24.0,3.0,2.0
12.0,12.0,0.88,23.0,3.0,2.0
12.0,12.0,0.88,26.0,3.0,2.0
12.0,12.0,0.88,33.0,3.0,2.0
12.5,12.5,0.825,34.0,3.0,2.0
13.0,13.0,0.795,33.0,3.0,2.0
13.0,13.0,0.795,30.5,3.0,2.0
13.0,13.0,0.82,31.0,3.0,2.0
13.0,13.0,0.82,32.0,3.0,2.0
14.0,14.0,0.77,30.5,3.0,2.0
14.5,14.5,0.745,40.0,3.0,2.0
15.0,15.0,0.72,36.0,3.0,2.0
15.0,15.0,0.72,35.0,3.0,2.0
15.0,15.0,0.72,34.0,3.0,2.0
14.5,14.5,0.745,31.5,3.0,2.0
13.5,13.5,0.795,25.0,3.0,2.0
13.0,13.0,0.77,28.0,3.0,2.0
13.5,13.5,0.745,30.0,3.0,2.0
13.0,13.0,0.77,30.5,3.0,2.0
12.5,12.5,0.825,30.5,3.0,2.0
13.0,13.0,0.77,30.0,3.0,2.0
12.0,12.0,0.85,29.5,3.0,2.0
12.0,12.0,0.88,28.0,3.0,2.0
11.0,11.0,0.94,23.0,3.0,2.0
11.0,11.0,0.94,26.0,3.0,2.0
11.0,11.0,0.94,22.0,3.0,2.0
10.5,9.0,0.94,22.0,3.0,2.0
8.5,6.0,0.97,14.0,3.0,2.0
8.0,7.0,0.965,7.0,3.0,2.0
8.0,7.0,0.93,7.0,3.0,2.0
8.5,7.0,0.9,9.0,3.0,2.0
8.0,5.5,0.87,13.0,3.0,2.0
8.0,5.0,0.82,17.0,3.0,2.0
9.0,6.0,0.71,18.0,3.0,1.0
9.0,6.0,0.66,20.5,3.0,1.0
9.0,6.0,0.6,24.0,3.0,1.0
9.0,6.0,0.5,20.0,3.0,1.0
9.0,6.0,0.48,18.0,3.0,1.0
9.0,6.5,0.48,16.0,3.0,1.0
8.0,5.5,0.53,14.0,3.0,1.0
8.0,6.0,0.53,9.0,3.0,1.0
8.0,6.0,0.515,10.0,3.0,1.0
8.0,6.0,0.515,11.0,3.0,1.0
7.5,5.0,0.55,13.0,3.0,1.0
7.0,4.0,0.57,15.0,3.0,1.0
6.0,3.5,0.635,12.0,3.0,1.0
6.0,3.5,0.685,12.0,3.0,1.0
6.0,3.5,0.685,12.0,3.0,2.0
6.0,3.0,0.71,13.0,3.0,1.0
6.0,4.0,0.71,11.0,3.0,2.0
6.0,4.0,0.76,10.0,3.0,1.0
6.0,3.0,0.735,15.0,3.0,2.0
6.0,3.5,0.76,12.0,3.0,1.0
6.0,3.0,0.76,15.0,3.0,1.0
7.0,4.0,0.71,18.0,3.0,1.0
7.0,4.0,0.71,17.0,3.0,1.0
8.0,5.0,0.66,19.0,3.0,2.0
8.0,5.5,0.62,15.0,3.0,1.0
8.5,6.5,0.62,13.0,3.0,1.0
8.5,6.0,0.58,15.0,3.0,1.0
8.5,6.5,0.58,13.0,3.0,1.0
8.0,5.5,0.57,14.0,3.0,1.0
7.5,5.5,0.57,9.0,3.0,1.0
7.0,6.5,0.57,5.5,3.0,1.0
6.0,5.5,0.635,5.0,3.0,1.0
5.5,5.5,0.635,4.0,3.0,1.0
4.0,4.0,0.75,2.0,3.0,1.0
4.0,4.0,0.81,0.0,3.0,1.0
3.0,3.0,0.87,0.0,3.0,1.0
2.0,2.0,0.87,0.0,3.0,1.0
2.0,2.0,0.87,0.0,3.0,1.0
2.0,2.0,0.87,4.0,3.0,1.0
1.0,1.0,0.93,4.0,3.0,1.0
0.5,0.5,0.93,2.0,3.0,1.0
1.0,0.0,0.9,3.0,3.0,1.0
0.5,-0.5,0.9,5.0,3.0,1.0
1.0,1.0,0.87,4.0,3.0,1.0
1.5,1.5,0.87,4.0,3.0,1.0
3.0,2.0,0.84,6.0,3.0,1.0
5.0,3.0,0.815,8.0,3.0,1.0
7.0,5.5,0.515,8.0,3.0,1.0
7.0,5.0,0.46,11.0,3.0,1.0
7.5,6.0,0.46,7.5,3.0,1.0
7.5,7.0,0.445,5.0,3.0,1.0
7.0,6.0,0.42,7.0,3.0,1.0
7.0,5.0,0.46,10.0,3.0,1.0
6.5,5.0,0.475,7.0,3.0,1.0
5.5,5.0,0.51,5.0,3.0,1.0
5.0,5.0,0.55,4.0,3.0,1.0
4.0,4.0,0.61,2.0,3.0,1.0
3.5,3.5,0.655,0.0,3.0,1.0
3.0,3.0,0.7,4.0,3.0,1.0
2.0,2.0,0.75,4.0,3.0,1.0
2.0,2.0,0.75,2.0,3.0,1.0
1.0,1.0,0.84,2.0,3.0,1.0
1.0,-1.5,0.81,8.0,3.0,1.0
1.0,-2.0,0.81,10.0,3.0,1.0
1.0,-2.0,0.81,11.0,3.0,1.0
1.5,-1.5,0.78,10.0,3.0,1.0
2.0,-1.0,0.81,10.0,3.0,4.0
2.5,-1.0,0.78,13.0,3.0,1.0
3.0,0.0,0.75,13.0,3.0,1.0
3.5,0.5,0.78,13.0,3.0,2.0
3.0,-0.5,0.81,13.0,3.0,2.0
4.0,1.0,0.75,11.0,3.0,1.0
4.5,2.0,0.725,10.0,3.0,1.0
5.0,2.0,0.61,11.0,3.0,2.0
5.0,2.5,0.57,11.0,3.0,2.0
6.0,3.0,0.55,16.0,3.0,1.0
6.0,3.5,0.51,12.0,3.0,1.0
5.0,3.0,0.51,9.0,3.0,1.0
5.0,4.0,0.51,6.0,3.0,1.0
3.5,3.5,0.58,2.0,3.0,1.0
3.5,3.5,0.63,2.0,3.0,1.0
3.0,2.5,0.625,5.0,3.0,1.0
2.0,2.0,0.65,4.0,3.0,1.0
1.5,1.5,0.675,2.0,3.0,1.0
1.0,0.0,0.75,5.0,3.0,1.0
1.0,1.0,0.81,0.0,3.0,1.0
1.0,0.0,0.75,5.0,3.0,2.0
1.0,0.0,0.78,5.0,3.0,2.0
1.5,-1.5,0.78,9.5,3.0,2.0
0.0,-3.0,0.835,9.0,3.0,1.0
1.0,1.0,0.75,4.0,3.0,1.0
1.5,-1.5,0.725,9.0,3.0,1.0
2.0,-1.0,0.7,10.0,3.0,2.0
3.5,0.5,0.63,11.0,3.0,2.0
4.5,1.5,0.59,11.0,3.0,2.0
6.0,3.0,0.59,13.0,3.0,1.0
7.0,5.0,0.53,13.0,3.0,1.0
7.5,4.5,0.535,18.0,3.0,1.0
7.0,4.0,0.55,18.0,3.0,1.0
6.0,3.0,0.57,17.0,3.0,1.0
6.0,3.0,0.57,17.0,3.0,2.0
6.0,3.0,0.61,18.0,3.0,1.0
6.0,3.0,0.635,18.0,3.0,1.0
5.0,1.0,0.73,19.0,3.0,1.0
5.0,2.0,0.76,15.0,3.0,1.0
5.0,2.0,0.76,12.0,3.0,1.0
5.0,2.5,0.76,10.0,3.0,1.0
4.5,2.0,0.785,10.0,3.0,1.0
4.5,2.5,0.755,8.5,3.0,1.0
4.5,2.0,0.725,10.0,3.0,1.0
4.5,3.0,0.705,7.5,3.0,1.0
4.0,2.0,0.75,7.0,3.0,1.0
4.0,2.0,0.7,7.0,3.0,2.0
4.0,1.5,0.7,10.0,3.0,1.0
4.0,1.5,0.725,12.0,3.0,1.0
4.0,0.5,0.7,16.0,3.0,1.0
5.0,2.0,0.61,17.0,3.0,2.0
5.0,1.5,0.635,17.0,3.0,2.0
6.0,2.5,0.57,19.5,3.0,2.0
6.0,2.0,0.59,24.0,3.0,2.0
6.0,1.5,0.51,29.0,3.0,2.0
6.0,2.0,0.51,26.0,3.0,2.0
6.0,1.0,0.53,30.0,3.0,2.0
6.0,2.0,0.53,26.0,3.0,2.0
6.0,2.0,0.51,22.0,3.0,1.0
5.5,1.5,0.55,23.0,3.0,2.0
5.0,1.0,0.57,19.5,3.0,2.0
5.0,1.0,0.59,19.5,3.0,2.0
4.0,0.0,0.65,20.0,3.0,2.0
4.0,0.0,0.65,18.0,3.0,2.0
4.0,0.0,0.65,18.5,3.0,2.0
4.0,0.0,0.7,19.5,3.0,2.0
4.0,0.0,0.7,18.0,3.0,2.0
3.5,-0.5,0.725,18.0,3.0,2.0
3.0,-1.0,0.725,18.0,3.0,2.0
3.0,-1.0,0.7,19.0,3.0,2.0
3.0,-1.0,0.7,17.0,3.0,2.0
3.0,-1.0,0.75,19.0,3.0,1.0
3.0,-1.0,0.75,17.0,3.0,2.0
4.0,0.0,0.75,18.0,3.0,2.0
4.0,0.0,0.75,18.0,3.0,2.0
5.0,2.0,0.7,17.0,3.0,2.0
6.0,2.0,0.66,21.0,3.0,2.0
6.5,2.5,0.615,25.0,3.0,2.0
7.0,3.0,0.515,28.0,3.0,2.0
7.5,3.5,0.46,30.0,3.0,2.0
8.0,4.0,0.43,28.0,3.0,1.0
7.5,3.5,0.48,27.0,3.0,1.0
7.0,3.0,0.49,22.0,3.0,1.0
6.5,3.5,0.51,18.5,3.0,1.0
6.0,3.0,0.57,19.0,3.0,1.0
5.0,1.5,0.66,16.0,3.0,1.0
5.0,2.0,0.66,16.0,3.0,2.0
5.0,2.0,0.68,15.0,3.0,2.0
5.0,2.0,0.7,12.0,3.0,2.0
4.0,1.0,0.75,14.0,3.0,2.0
3.5,0.0,0.78,15.0,3.0,1.0
3.0,0.0,0.81,11.0,3.0,1.0
3.0,0.0,0.81,10.0,3.0,1.0
3.0,1.0,0.81,7.0,3.0,1.0
2.0,1.0,0.87,5.5,3.0,1.0
2.0,1.0,0.87,3.0,3.0,1.0
2.0,2.0,0.84,4.0,3.0,1.0
2.5,2.5,0.78,4.0,3.0,1.0
4.5,3.5,0.7,4.5,3.0,1.0
6.0,3.5,0.61,12.0,3.0,1.0
7.0,5.0,0.57,13.0,3.0,1.0
7.5,5.5,0.55,13.0,3.0,1.0
8.5,7.0,0.515,10.0,3.0,2.0
8.0,7.0,0.5,6.5,3.0,1.0
8.0,6.5,0.53,8.0,3.0,1.0
8.0,7.0,0.515,6.5,3.0,1.0
8.0,7.0,0.5,6.0,3.0,1.0
7.0,5.0,0.57,12.0,3.0,1.0
7.0,5.0,0.53,9.0,3.0,1.0
7.0,5.0,0.57,11.0,3.0,1.0
6.5,4.5,0.57,11.0,3.0,1.0
6.0,3.5,0.61,12.0,3.0,1.0
6.0,3.0,0.635,14.0,3.0,1.0
6.0,3.0,0.685,16.0,3.0,1.0
6.0,2.5,0.735,19.5,0.0,2.0
5.0,1.5,0.81,17.0,0.0,2.0
5.0,1.5,0.81,18.0,0.0,2.0
5.5,2.5,0.84,17.0,0.0,2.0
6.0,3.0,0.87,17.0,0.0,2.0
7.0,3.0,0.87,26.0,0.0,2.0
7.0,3.0,0.87,27.0,0.0,2.0
8.0,4.0,0.87,28.0,0.0,2.0
8.5,5.0,0.9,26.0,0.0,2.0
10.0,7.0,0.88,26.0,0.0,2.0
10.0,7.0,0.94,25.0,0.0,2.0
10.0,7.0,0.94,24.0,0.0,2.0
11.0,11.0,0.88,29.0,0.0,2.0
12.5,12.5,0.82,29.0,0.0,2.0
13.0,13.0,0.77,29.0,0.0,2.0
13.0,13.0,0.77,26.0,0.0,2.0
13.0,13.0,0.745,32.5,0.0,2.0
12.0,12.0,0.745,33.5,0.0,2.0
12.0,12.0,0.695,24.0,0.0,1.0
11.0,11.0,0.645,27.0,0.0,1.0
10.5,9.0,0.645,28.0,0.0,1.0
10.0,6.5,0.71,27.5,0.0,2.0
9.5,6.5,0.71,27.0,0.0,2.0
9.0,5.5,0.735,25.0,0.0,2.0
9.0,5.5,0.735,27.0,0.0,1.0
9.0,5.5,0.71,26.0,0.0,2.0
7.0,2.5,0.815,32.5,0.0,2.0
7.0,3.0,0.685,29.0,0.0,1.0
6.0,1.5,0.76,28.0,0.0,1.0
6.0,2.0,0.685,24.0,0.0,1.0
5.0,0.0,0.68,30.0,0.0,1.0
5.0,0.5,0.7,27.0,0.0,1.0
6.0,1.5,0.71,31.5,0.0,2.0
6.0,1.0,0.76,38.0,0.0,1.0
5.0,0.0,0.87,31.5,0.0,2.0
4.5,0.5,0.84,23.0,0.0,1.0
6.0,1.0,0.785,35.0,0.0,2.0
5.5,-0.5,0.76,45.0,0.0,2.0
6.5,1.0,0.615,45.5,0.0,2.0
6.5,1.5,0.635,37.0,0.0,2.0
7.0,2.5,0.61,35.0,0.0,1.0
7.0,2.5,0.61,31.5,0.0,1.0
6.5,2.5,0.66,24.0,0.0,1.0
6.0,2.0,0.685,25.0,0.0,2.0
6.0,1.5,0.785,29.0,0.0,2.0
6.0,1.5,0.76,28.5,0.0,2.0
6.0,1.5,0.76,29.0,0.0,2.0
7.0,2.5,0.71,32.0,0.0,2.0
7.0,3.0,0.735,30.5,0.0,2.0
6.5,1.5,0.785,35.0,0.0,2.0
7.0,2.0,0.71,38.0,0.0,2.0
6.0,1.0,0.61,38.0,0.0,2.0
6.0,1.0,0.685,35.0,0.0,2.0
5.0,0.0,0.76,28.0,0.0,2.0
5.0,0.5,0.76,26.0,0.0,2.0
4.0,0.0,0.75,20.5,0.0,1.0
5.0,1.0,0.7,20.0,0.0,1.0
5.5,1.5,0.68,19.5,0.0,1.0
6.5,3.5,0.635,17.0,0.0,1.0
7.5,5.0,0.57,14.0,0.0,1.0
9.0,6.5,0.5,17.0,0.0,1.0
9.0,6.5,0.46,16.0,0.0,1.0
9.5,7.0,0.525,18.0,0.0,1.0
9.0,6.5,0.58,18.5,0.0,1.0
9.0,7.0,0.58,15.0,0.0,2.0
8.5,6.0,0.64,15.0,0.0,1.0
8.0,5.5,0.66,14.0,0.0,1.0
7.5,5.0,0.735,15.0,0.0,1.0
7.0,4.5,0.76,14.0,0.0,1.0
7.0,4.0,0.76,17.0,0.0,1.0
7.0,3.5,0.785,21.0,0.0,2.0
7.0,3.5,0.87,21.0,0.0,2.0
7.0,3.5,0.9,22.0,0.0,2.0
8.0,5.0,0.87,19.0,0.0,2.0
7.0,3.5,0.815,21.5,0.0,4.0
6.0,2.0,0.785,27.0,0.0,2.0
5.5,1.5,0.76,25.0,0.0,2.0
4.5,0.5,0.755,20.5,0.0,2.0
3.5,-0.5,0.75,19.0,0.0,1.0
4.0,0.0,0.75,19.5,0.0,1.0
4.5,0.5,0.725,20.0,0.0,1.0
5.5,1.5,0.635,21.0,0.0,1.0
6.5,3.0,0.53,20.0,0.0,1.0
8.0,4.0,0.48,25.0,0.0,1.0
8.0,5.0,0.48,21.0,0.0,1.0
8.0,5.0,0.46,20.5,0.0,1.0
8.5,5.5,0.495,19.5,0.0,1.0
8.0,5.0,0.48,21.0,0.0,1.0
7.5,5.0,0.475,15.0,0.0,2.0
7.0,5.0,0.51,13.0,0.0,1.0
6.0,4.0,0.635,9.0,0.0,1.0
6.0,4.5,0.66,6.5,0.0,1.0
5.0,4.5,0.7,3.0,0.0,1.0
5.0,3.5,0.71,7.5,0.0,1.0
4.0,2.0,0.7,7.0,0.0,2.0
3.0,3.0,0.75,2.0,0.0,1.0
2.5,2.0,0.78,3.0,0.0,1.0
2.5,1.5,0.78,5.0,0.0,1.0
2.0,1.0,0.81,5.0,0.0,1.0
2.0,-0.5,0.78,7.5,0.0,1.0
1.0,-1.0,0.87,6.5,0.0,1.0
1.0,-1.0,0.87,6.5,0.0,1.0
1.5,-1.0,0.87,8.0,0.0,1.0
2.0,-1.0,0.87,10.0,0.0,1.0
3.0,0.0,0.81,13.0,0.0,1.0
3.5,0.0,0.84,16.0,0.0,2.0
4.0,0.0,0.87,19.0,0.0,2.0
5.0,1.0,0.81,19.0,0.0,2.0
6.0,2.0,0.735,21.0,0.0,2.0
7.0,3.0,0.685,22.0,0.0,2.0
6.0,2.5,0.76,23.5,0.0,2.0
6.5,3.0,0.66,22.0,0.0,2.0
5.5,1.0,0.765,25.0,0.0,2.0
5.0,1.5,0.815,15.5,0.0,1.0
5.0,1.5,0.76,18.0,0.0,1.0
4.0,0.5,0.84,15.0,0.0,1.0
4.0,0.0,0.81,18.0,0.0,1.0
4.0,0.0,0.81,17.0,0.0,1.0
4.0,0.0,0.81,18.5,0.0,1.0
4.0,0.0,0.81,19.0,0.0,2.0
4.0,0.0,0.81,17.0,0.0,1.0
3.0,-1.0,0.84,17.0,0.0,1.0
3.0,-0.5,0.81,14.0,0.0,1.0
3.0,-0.5,0.81,14.0,0.0,1.0
3.0,-1.0,0.81,16.0,0.0,1.0
2.5,-1.5,0.84,16.0,0.0,1.0
2.0,-2.0,0.87,15.0,0.0,1.0
2.5,-0.5,0.84,11.0,0.0,1.0
3.0,-0.5,0.81,14.0,0.0,1.0
4.0,0.5,0.75,17.5,0.0,1.0
4.0,0.0,0.75,21.0,0.0,1.0
6.0,2.5,0.68,20.0,0.0,1.0
6.5,3.0,0.635,19.5,0.0,1.0
7.0,3.5,0.61,20.5,0.0,1.0
7.0,4.0,0.59,17.0,0.0,2.0
6.0,2.5,0.665,18.0,0.0,2.0
4.5,2.0,0.785,11.0,0.0,2.0
4.5,3.5,0.785,6.0,0.0,1.0
5.0,3.0,0.73,8.0,0.0,1.0
5.0,2.0,0.68,11.0,0.0,1.0
5.0,2.5,0.66,10.0,0.0,1.0
4.5,2.5,0.68,8.0,0.0,1.0
4.0,2.0,0.725,7.0,0.0,1.0
4.0,2.5,0.725,7.5,0.0,1.0
4.0,1.5,0.7,10.0,0.0,1.0
4.0,1.0,0.725,14.0,0.0,1.0
3.0,0.0,0.78,12.0,0.0,1.0
2.5,-0.5,0.84,11.0,0.0,1.0
2.0,-0.5,0.84,9.0,0.0,1.0
2.0,-1.5,0.81,12.0,0.0,1.0
2.0,-1.5,0.75,12.0,0.0,1.0
2.0,-2.0,0.75,16.0,0.0,1.0
3.0,-2.0,0.7,20.0,0.0,1.0
4.0,0.0,0.65,18.5,0.0,1.0
5.0,1.0,0.61,21.0,0.0,1.0
6.0,2.5,0.57,19.5,0.0,2.0
7.0,3.5,0.53,21.5,0.0,2.0
7.0,3.5,0.53,21.0,0.0,2.0
7.0,3.5,0.55,22.0,0.0,2.0
7.0,4.0,0.57,18.5,0.0,2.0
7.0,4.5,0.57,16.5,0.0,2.0
7.0,4.0,0.57,15.0,0.0,2.0
7.0,4.0,0.55,16.0,0.0,2.0
6.0,3.5,0.59,14.0,0.0,1.0
6.0,3.5,0.61,12.0,0.0,1.0
5.5,4.0,0.635,6.5,0.0,1.0
5.0,3.0,0.66,7.0,0.0,1.0
4.0,2.5,0.7,6.5,0.0,1.0
3.0,2.0,0.75,6.0,0.0,1.0
3.0,2.0,0.75,6.0,0.0,1.0
2.0,1.0,0.75,5.0,0.0,1.0
1.5,-1.5,0.78,11.0,0.0,1.0
1.0,-2.5,0.75,12.0,0.0,1.0
1.0,-2.5,0.75,12.0,0.0,1.0
1.0,-2.5,0.725,12.0,0.0,1.0
2.0,-1.5,0.675,12.0,0.0,1.0
2.5,-0.5,0.675,10.0,0.0,1.0
4.5,2.0,0.59,10.0,0.0,1.0
6.0,3.0,0.55,16.0,0.0,2.0
7.5,4.5,0.53,18.0,0.0,1.0
8.0,5.0,0.57,20.0,0.0,1.0
9.0,6.0,0.58,19.0,0.0,1.0
9.0,6.5,0.58,18.5,0.0,1.0
9.0,6.0,0.58,20.0,0.0,2.0
8.5,5.5,0.64,19.5,0.0,2.0
8.0,5.0,0.685,22.0,0.0,2.0
7.5,4.5,0.785,18.0,0.0,2.0
7.0,4.0,0.84,19.5,0.0,2.0
7.0,4.0,0.87,19.5,0.0,2.0
7.0,3.5,0.93,21.0,0.0,2.0
7.5,4.5,0.9,15.0,0.0,2.0
8.0,5.0,0.9,18.0,0.0,2.0
8.0,5.0,0.93,17.5,0.0,2.0
8.0,5.0,0.93,17.0,0.0,2.0
8.0,4.0,0.93,26.0,0.0,2.0
8.0,4.5,0.93,21.5,0.0,4.0
7.0,3.0,0.93,25.0,0.0,4.0
7.5,3.5,0.9,26.0,0.0,2.0
8.0,4.0,0.9,27.0,0.0,2.0
8.0,4.5,0.93,20.5,0.0,2.0
8.0,5.0,0.93,18.0,0.0,2.0
9.0,6.0,0.845,18.0,0.0,2.0
9.0,7.5,0.82,8.5,0.0,2.0
9.0,8.0,0.82,7.0,0.0,2.0
10.0,9.5,0.79,5.5,0.0,2.0
9.5,7.5,0.82,15.5,0.0,2.0
8.5,5.5,0.87,19.5,0.0,2.0
9.0,6.0,0.82,18.5,0.0,2.0
8.0,5.0,0.845,19.0,0.0,1.0
8.0,5.0,0.82,17.0,0.0,1.0
8.0,5.0,0.82,16.0,0.0,2.0
7.0,4.5,0.87,14.0,0.0,2.0
7.0,5.0,0.84,13.0,0.0,2.0
7.0,4.5,0.81,14.0,0.0,2.0
7.0,4.5,0.81,12.0,0.0,2.0
6.0,3.5,0.93,12.0,0.0,2.0
6.0,4.0,0.93,9.0,0.0,2.0
6.0,4.0,0.93,7.0,0.0,2.0
6.0,4.5,0.9,6.5,0.0,2.0
6.0,4.0,0.9,8.0,0.0,2.0
6.0,4.5,0.9,6.5,0.0,2.0
6.0,4.5,0.93,6.5,0.0,2.0
6.0,4.0,0.93,7.0,0.0,2.0
6.0,4.0,0.93,9.0,0.0,2.0
6.0,4.0,0.93,9.0,0.0,2.0
6.0,3.5,0.93,12.0,0.0,2.0
7.0,5.5,0.87,10.0,0.0,2.0
8.0,6.5,0.79,8.0,0.0,2.0
8.0,6.0,0.76,10.0,0.0,2.0
9.0,7.5,0.71,10.0,0.0,2.0
9.0,7.5,0.71,9.0,0.0,2.0
9.0,8.0,0.71,8.0,0.0,2.0
9.0,8.0,0.66,7.5,0.0,2.0
9.0,8.5,0.685,5.0,0.0,2.0
8.0,6.5,0.735,9.5,0.0,2.0
6.5,4.5,0.785,11.0,0.0,1.0
6.0,5.0,0.81,6.0,0.0,1.0
5.5,5.5,0.84,4.0,0.0,1.0
5.0,5.0,0.87,2.0,0.0,1.0
4.0,4.0,0.87,0.0,0.0,1.0
4.0,3.5,0.87,5.0,0.0,1.0
3.5,3.5,0.9,2.0,0.0,1.0
2.0,1.0,0.93,3.0,0.0,1.0
2.5,2.0,0.965,3.0,0.0,1.0
1.0,0.0,0.93,5.0,0.0,1.0
1.0,0.0,1.0,5.0,0.0,1.0
1.0,1.0,1.0,2.0,0.0,1.0
0.5,-0.5,1.0,5.0,0.0,1.0
1.5,0.5,0.93,3.0,0.0,1.0
4.5,4.0,0.905,3.0,0.0,1.0
7.0,6.0,0.76,6.5,0.0,1.0
7.5,5.5,0.735,12.0,0.0,1.0
9.0,7.5,0.66,11.0,0.0,1.0
9.5,8.0,0.64,9.0,0.0,1.0
10.0,9.0,0.6,9.0,0.0,1.0
10.0,8.5,0.62,11.0,0.0,1.0
9.5,7.5,0.64,12.0,0.0,1.0
8.0,6.0,0.71,13.0,0.0,1.0
6.5,4.0,0.785,13.0,0.0,1.0
6.0,4.0,0.785,9.0,0.0,1.0
6.0,4.0,0.81,7.0,0.0,1.0
4.0,1.0,0.93,11.0,0.0,1.0
4.0,2.0,0.93,8.0,0.0,1.0
4.0,3.0,0.93,5.5,0.0,1.0
5.0,4.0,0.93,6.0,0.0,2.0
5.0,4.5,0.93,5.0,0.0,2.0
5.0,4.0,0.93,6.0,0.0,2.0
5.0,5.0,0.93,2.0,0.0,2.0
5.0,5.0,0.93,4.0,0.0,2.0
5.0,5.0,0.93,2.0,0.0,2.0
5.0,5.0,0.93,2.0,0.0,2.0
5.5,4.5,0.9,5.5,0.0,2.0
6.0,5.0,0.87,5.5,0.0,2.0
7.0,7.0,0.87,2.0,0.0,2.0
8.0,6.5,0.79,9.0,0.0,2.0
8.5,7.5,0.735,7.0,0.0,2.0
10.0,10.0,0.69,6.0,0.0,1.0
10.5,10.5,0.62,5.0,0.0,1.0
11.0,11.0,0.58,3.0,0.0,1.0
11.0,11.0,0.54,5.0,0.0,1.0
11.0,11.0,0.54,6.5,0.0,1.0
8.5,6.0,0.765,16.0,0.0,1.0
7.0,4.0,0.81,15.0,0.0,1.0
6.0,3.5,0.87,13.0,0.0,1.0
6.0,4.0,0.87,8.0,0.0,1.0
6.0,5.0,0.87,6.0,0.0,1.0
5.0,4.5,0.93,5.0,0.0,1.0
4.5,4.0,0.965,5.0,0.0,2.0
5.0,4.5,0.93,5.0,0.0,2.0
5.0,3.5,0.93,6.5,0.0,2.0
3.5,1.5,0.93,7.0,0.0,2.0
2.0,0.0,1.0,6.5,0.0,2.0
2.0,0.0,1.0,6.5,0.0,2.0
2.5,0.5,0.965,7.5,0.0,2.0
2.5,1.0,0.965,6.5,0.0,2.0
3.0,1.0,0.965,7.0,0.0,2.0
3.5,2.0,0.965,7.5,0.0,2.0
6.0,3.5,0.845,14.5,0.0,1.0
7.5,4.0,0.685,23.0,0.0,2.0
8.5,5.5,0.64,22.0,0.0,1.0
9.0,6.0,0.6,23.0,0.0,1.0
9.0,6.0,0.6,24.0,0.0,1.0
9.0,6.0,0.62,26.0,0.0,1.0
7.5,3.5,0.685,26.0,0.0,1.0
6.5,2.5,0.71,24.0,0.0,1.0
6.0,2.5,0.735,21.5,0.0,1.0
5.0,2.0,0.81,17.0,0.0,1.0
5.0,2.0,0.81,13.0,0.0,1.0
5.0,2.0,0.81,13.0,0.0,2.0
5.0,2.0,0.81,15.0,0.0,2.0
5.0,2.0,0.81,16.0,0.0,2.0
5.0,2.0,0.84,14.0,0.0,2.0
5.5,3.5,0.84,10.0,0.0,2.0
6.0,3.0,0.81,13.0,0.0,2.0
6.0,3.0,0.81,15.0,0.0,2.0
6.0,3.0,0.81,16.0,0.0,2.0
6.0,3.0,0.785,16.0,0.0,2.0
5.0,2.0,0.81,14.0,0.0,2.0
5.5,2.5,0.785,15.0,0.0,2.0
5.5,1.5,0.76,22.0,0.0,2.0
5.0,1.0,0.76,22.0,0.0,2.0
6.0,2.0,0.71,26.0,0.0,1.0
6.5,2.5,0.735,26.0,0.0,1.0
7.5,3.5,0.64,26.0,0.0,1.0
8.5,4.5,0.535,29.0,0.0,1.0
9.0,5.0,0.46,30.5,0.0,1.0
10.0,6.0,0.4,33.0,0.0,1.0
10.0,6.0,0.37,32.0,0.0,1.0
8.5,4.5,0.48,34.0,0.0,1.0
8.0,4.0,0.55,30.5,0.0,1.0
7.0,3.5,0.635,22.0,0.0,1.0
6.0,2.0,0.71,21.0,0.0,1.0
6.0,3.0,0.735,18.0,0.0,1.0
6.0,3.0,0.76,14.0,0.0,1.0
6.0,3.5,0.76,11.0,0.0,1.0
5.0,3.5,0.81,7.5,0.0,1.0
4.0,3.5,0.81,5.0,0.0,1.0
4.5,4.5,0.84,4.0,0.0,1.0
4.0,3.0,0.87,6.0,0.0,1.0
3.0,2.5,0.9,5.0,0.0,1.0
